,Word,x_val,y_val
0,hope,3.1977789402008057,-4.26260232925415
1,turn,4.217784404754639,-3.721848249435425
2,desiring,1.096081018447876,-1.0844577550888062
3,man,6.515589714050293,-2.955299139022827
4,gift,2.4245057106018066,-3.0087640285491943
5,scope,0.6769863367080688,-1.6032646894454956
6,longer,0.4591655135154724,-1.0234428644180298
7,strive,-0.18206989765167236,-3.3871400356292725
8,towards,-1.4485559463500977,-2.0868756771087646
9,things,0.23008452355861664,-2.7121481895446777
10,agèd,-1.6920874118804932,-2.5360331535339355
11,eagle,-1.0998164415359497,-0.15870755910873413
12,stretch,-1.118108868598938,0.336200088262558
13,wings,-2.451751470565796,3.143439292907715
14,mourn,-1.0223798751831055,0.7126196622848511
15,vanished,-0.4327195882797241,0.5581360459327698
16,power,1.4524118900299072,5.834290504455566
17,usual,0.23450037837028503,-0.8867951035499573
18,reign,1.346846103668213,-0.4792620539665222
19,know,9.121576309204102,3.421794891357422
20,infirm,3.172555446624756,0.1318068951368332
21,glory,3.182635545730591,0.31197261810302734
22,positive,4.043636322021484,1.166758418083191
23,hour,6.263962745666504,7.103885650634766
24,think,9.560818672180176,1.3994414806365967
25,shall,4.6272687911987305,5.810230255126953
26,one,7.376748085021973,3.0017125606536865
27,veritable,3.0971333980560303,2.974085569381714
28,transitory,2.1126410961151123,3.0564939975738525
29,drink,3.136291027069092,3.730652332305908
30,trees,-0.873648464679718,6.8792572021484375
31,flower,1.160218358039856,2.1437699794769287
32,springs,2.2882373332977295,2.0817577838897705
33,flow,2.1271777153015137,1.9677424430847168
34,nothing,5.4181976318359375,2.4403464794158936
35,time,5.1080217361450195,3.1959056854248047
36,always,7.219864368438721,-0.12146136909723282
37,place,6.887319564819336,2.4396955966949463
38,actual,5.8210296630859375,0.5938117504119873
39,rejoice,4.524386405944824,3.144731283187866
40,renounce,0.3246708810329437,-0.7966503500938416
41,blessèd,-0.41158273816108704,1.3461253643035889
42,face,4.245985984802246,-2.1517763137817383
43,voice,-2.7296438217163086,3.538649082183838
44,consequently,1.5690429210662842,-1.2834142446517944
45,construct,2.0439674854278564,-0.7554286122322083
46,something,8.760419845581055,0.48790329694747925
47,upon,-1.116529941558838,0.6278836131095886
48,pray,0.5222329497337341,8.12523365020752
49,god,1.9342607259750366,5.967922687530518
50,mercy,0.9690119624137878,2.739790439605713
51,us,2.584190607070923,8.339982032775879
52,may,3.8630456924438477,3.860649585723877
53,forget,1.9427083730697632,2.787029981613159
54,matters,0.8822426795959473,2.748953342437744
55,much,2.873009204864502,1.5588258504867554
56,discuss,1.2685348987579346,-0.4040102958679199
57,explain,0.5945044755935669,-1.0279345512390137
58,let,1.0040196180343628,2.705636739730835
59,words,1.7987360954284668,-0.6720726490020752
60,answer,0.5562057495117188,-0.8698224425315857
61,done,3.080383062362671,2.175642967224121
62,judgement,-0.3318440914154053,3.023944854736328
63,heavy,-1.3558170795440674,0.16853666305541992
64,fly,-2.8485519886016846,1.3879177570343018
65,merely,-1.2655014991760254,0.028124172240495682
66,vans,-1.1861499547958374,-0.8754773139953613
67,beat,-1.196648359298706,0.009161274880170822
68,air,-1.4213931560516357,-3.071822166442871
69,thoroughly,0.5912769436836243,-0.05400145798921585
70,small,2.851638078689575,-0.7389323115348816
71,dry,3.9637746810913086,3.970062017440796
72,smaller,0.6486283540725708,0.4856601655483246
73,dryer,0.6965180039405823,0.6491578221321106
74,teach,-0.5235873460769653,4.8177170753479
75,care,-0.9334747791290283,4.481107711791992
76,sit,0.03519381210207939,5.040102958679199
77,still,-7.029354572296143,5.033277988433838
78,sinners,0.3109326660633087,3.7699809074401855
79,death,7.296922206878662,5.722217559814453
80,ii,0.052554335445165634,3.191908121109009
81,lady,2.7071096897125244,3.0884392261505127
82,three,-0.4084145426750183,0.8942484259605408
83,white,0.1873263716697693,3.3525209426879883
84,leopards,-0.026769623160362244,0.2647182047367096
85,sat,-0.8241578340530396,-1.147428035736084
86,cool,0.8481265902519226,2.331944465637207
87,day,-0.7724687457084656,3.7309370040893555
88,fed,-2.737980604171753,0.6020998358726501
89,sateity,-0.5593217611312866,1.2198504209518433
90,legs,-0.48417288064956665,1.6579452753067017
91,heart,-1.9664106369018555,5.28563928604126
92,liver,-0.25764191150665283,2.3298442363739014
93,contained,1.7530641555786133,2.213381290435791
94,hollow,1.1566206216812134,2.112443447113037
95,round,2.6454906463623047,1.9779034852981567
96,skull,2.0292489528656006,2.0576374530792236
97,said,7.971977233886719,-0.9836043119430542
98,bones,3.8384921550750732,5.560751914978027
99,live,3.2168519496917725,2.3509578704833984
100,already,3.473220109939575,-1.1376471519470215
101,chirping,2.2427570819854736,1.9202334880828857
102,goodness,2.0295956134796143,0.05439888313412666
103,loveliness,1.0588232278823853,-0.14944535493850708
