,Word,x_val,y_val
0,time,-2.840588331222534,3.681234836578369
1,present,-2.246567726135254,2.4442334175109863
2,past,-2.425906181335449,2.838618278503418
3,perhaps,-0.8463824391365051,1.3076094388961792
4,future,-2.4714393615722656,2.943972587585449
5,contained,-1.1290247440338135,1.7841097116470337
6,eternally,-1.2514302730560303,1.9552892446517944
7,unredeemable,-1.0894864797592163,1.7719365358352661
8,might,-2.2206008434295654,2.1334269046783447
9,abstraction,-0.9489964842796326,1.649964690208435
10,remaining,-0.9906179308891296,1.475501537322998
11,perpetual,-0.8570585250854492,1.6237809658050537
12,possibility,-1.1408802270889282,1.2011293172836304
13,world,-0.19245903193950653,0.810009777545929
14,speculation,-1.2623991966247559,1.0429235696792603
15,point,-3.2644243240356445,-0.9824134111404419
16,one,-2.00797700881958,1.3985391855239868
17,end,-2.8573191165924072,-0.16539353132247925
18,always,-2.4548282623291016,-0.035965804010629654
19,footfall,-1.2362771034240723,0.780134916305542
20,echo,0.0339241549372673,0.7877997159957886
21,memory,-0.99933922290802,0.5538218021392822
22,passage,-0.8818919062614441,0.513427734375
23,take,-0.7049420475959778,0.3540094196796417
24,towards,-2.0907983779907227,-0.21334663033485413
25,door,-0.5091626048088074,0.17836998403072357
26,never,-0.43434175848960876,0.11123239994049072
27,opened,-0.264143168926239,0.08032640814781189
28,words,-1.3928333520889282,-1.7636840343475342
29,thus,0.14248321950435638,0.14485633373260498
30,mind,0.30067139863967896,0.19199088215827942
31,purpose,0.4585849642753601,0.22603240609169006
32,disturbing,0.6393674612045288,0.3572818338871002
33,dust,1.5936402082443237,0.1119188517332077
34,bowl,0.8771427273750305,0.4120602011680603
35,know,1.036968469619751,0.48385539650917053
36,inhabit,1.2889268398284912,0.5258638858795166
37,garden,1.4055079221725464,0.5304265022277832
38,shall,2.2846059799194336,0.6566321849822998
39,follow,2.5879268646240234,0.6647255420684814
40,quick,2.5895278453826904,0.777860701084137
41,said,3.378309965133667,0.5432955622673035
42,bird,3.3939003944396973,0.32146793603897095
43,find,2.895951747894287,0.701171338558197
44,round,1.7380084991455078,0.43339210748672485
45,corner,1.6532620191574097,0.43716973066329956
46,first,2.722243547439575,0.37298721075057983
47,gate,1.4361646175384521,0.3783458173274994
48,deception,1.4206889867782593,0.18591047823429108
49,thrush,1.4769705533981323,0.019261619076132774
50,dignified,1.444061040878296,-0.31393685936927795
51,invisible,1.4034050703048706,-0.46132031083106995
52,moving,1.4581807851791382,-1.899710774421692
53,without,1.8883616924285889,-1.0662569999694824
54,pressure,1.4944342374801636,-0.6732865571975708
55,leaf,2.4938180446624756,-1.4070760011672974
56,autumn,1.565527081489563,-0.5622618794441223
57,heat,1.6123062372207642,-0.4414026737213135
58,vibrant,1.5982919931411743,-0.3583208918571472
59,air,1.6069860458374023,0.6116726994514465
60,called,1.4487903118133545,-0.30878543853759766
61,response,1.412705659866333,-0.31965917348861694
62,unheard,1.3310555219650269,-0.33185237646102905
63,music,-0.06492356210947037,-1.6597768068313599
64,hidden,2.7949037551879883,-0.31074684858322144
65,shrubbery,1.2299833297729492,-0.3984163999557495
66,unseen,1.1602234840393066,-0.3977173864841461
67,eyebeam,1.1745601892471313,-0.366820752620697
68,crossed,1.1063255071640015,-0.29416748881340027
69,rose,1.8769927024841309,-0.5380699038505554
70,look,1.7824883460998535,-0.34027883410453796
71,flower,0.9642478227615356,-0.2090425193309784
72,looked,0.8799265623092651,-0.17625302076339722
73,guest,0.736221194267273,-0.25611647963523865
74,accepted,0.637371301651001,-0.26707714796066284
75,accepting,0.5644621849060059,-0.33460909128189087
76,moved,0.4792352318763733,-0.42635101079940796
77,formal,0.5142419338226318,-0.46034055948257446
78,pattern,-0.6314896941184998,-1.790769100189209
79,along,0.23798197507858276,-1.3941394090652466
80,empty,2.282484292984009,-0.0719079002737999
81,alley,0.8678648471832275,-0.4676579535007477
82,box,1.0043272972106934,-0.37247321009635925
83,circle,1.1311296224594116,-0.2774216830730438
84,drained,1.235221028327942,-0.18798629939556122
85,pool,3.089287757873535,-0.3334817886352539
86,dry,2.076756238937378,-0.1829409897327423
87,concrete,1.393497109413147,-0.0842289999127388
88,brown,1.401037573814392,-0.04674295708537102
89,edged,1.4265148639678955,-0.08086355775594711
90,filled,2.1206161975860596,0.2489391565322876
91,water,1.4531046152114868,-0.2217564731836319
92,sunlight,1.752868890762329,-0.4269612431526184
93,lotos,1.4158235788345337,-0.36321529746055603
94,quietly,2.079923152923584,-0.947625458240509
95,surface,1.2785316705703735,-0.7332139611244202
96,glittered,1.2861942052841187,-0.7783443331718445
97,heart,1.2040997743606567,-0.7797996401786804
98,light,-0.1086849793791771,-2.6177821159362793
99,behind,1.2657263278961182,-0.6398316025733948
100,us,1.3319004774093628,-0.8782047629356384
101,reflected,1.5372182130813599,-0.47282013297080994
102,cloud,1.8372303247451782,0.2770729660987854
103,passed,1.992835283279419,-0.13156838715076447
104,go,3.863057851791382,0.4558369517326355
105,full,2.0742909908294678,-0.0020649137441068888
106,child,3.0913641452789307,0.15629689395427704
107,excitedly,2.119961977005005,0.08837328106164932
108,containing,2.0599615573883057,0.16560155153274536
109,laughter,3.030501127243042,0.25188761949539185
110,human,1.4906820058822632,0.7547613978385925
111,kind,1.0118273496627808,0.9125534892082214
112,bear,0.49336540699005127,1.097879409790039
113,much,-0.18504653871059418,1.1912981271743774
114,reality,-0.805924654006958,1.2663289308547974
115,garlic,-1.464663028717041,0.7961126565933228
116,sapphire,-1.1729917526245117,0.6212248802185059
117,mud,-0.9075418710708618,0.45878085494041443
